title;char;price
Смартфон Poco M3 Pro 6/128GB, черный;Диагональ экрана: 6.53Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Dimensity 700 (8 ядер), 2.2 ГГц;17438
Смартфон Xiaomi Redmi Note 10S, 6/128GB, синий;Диагональ экрана: 6.43Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Helio G95 (8 ядер), 2.05 ГГц;20999
Смартфон Xiaomi Redmi Note 10S 6/128GB, белый;Диагональ экрана: 6.43Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Helio G95 (8 ядер), 2.05 ГГц;20871
Смартфон ZTE Blade L210 1/32GB, черный;Диагональ экрана: 6Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: SC7731E (4 ядра), 1.3 ГГц;5280
Смартфон Nokia G20 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio G35 (8 ядер), 2.3 ГГц;12171
Смартфон Vivo V21E 8/128GB, голубой, розовый;Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Беспроводные интерфейсы: Bluetooth, Wi-Fi, NFCСтандарты связи: LTE, 3G;25990
Смартфон Samsung Galaxy A12 3/32GB, красный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;10910
Смартфон Xiaomi Redmi 9 4/64GB, фиолетовый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G85 (8 ядер), 2.0 ГГц;11434
Смартфон realme 8 6/128GB, синий;Диагональ экрана: 6.4Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 108Процессор: Snapdragon 720G (8 ядер), 2.3 ГГц;21890
Смартфон Samsung Galaxy A32 4/128GB, фиолетовый;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Helio G80 (8 ядер), 2.0 ГГц;19999
Смартфон Samsung Galaxy A02s 3/32GB, синий;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;9747
Смартфон realme 8 6/128GB, серебристый;Диагональ экрана: 6.4Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Helio G95 (8 ядер), 2.05 ГГц;19980
Смартфон Apple iPhone SE 64GB, черный;Диагональ экрана: 4.7Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;37951
Смартфон Poco M3 4/128GB, желтый J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;14490
Смартфон Apple iPhone 11 128GB, фиолетовый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;59980
Смартфон Xiaomi Redmi 9C 3/64GB, серый;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;10490
Смартфон Motorola Moto E7 Plus 4/64GB, оранжевый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 460 (8 ядер), 1.8 ГГц;10990
Смартфон Samsung Galaxy A12 4/128GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: MT6765 (8 ядер), 2.3 ГГц;15980
Смартфон Apple iPhone 11 128GB, зеленый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;52509
Смартфон Xiaomi Mi 11 Lite 8/128GB, розовый;Диагональ экрана: 6.55Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Snapdragon 732G (8 ядер), 2.3 ГГц;30050
Смартфон Vivo Y20 4/64GB, синий;Диагональ экрана: 6.51Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Snapdragon 460 (8 ядер), 1.8 ГГц;10590
Смартфон ZTE Blade L8 1/32GB, синий;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC7731E (4 ядра), 1.3 ГГц;4480
Смартфон Poco X3 Pro 6/128GB, черный;Диагональ экрана: 6.67Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 860 (8 ядер), 2.96 ГГц;20990
Смартфон Honor 10X LITE 4/128GB, зеленый;Диагональ экрана: 6.67Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Kirin 710A (8 ядер), 2.0 ГГц;15890
Смартфон ZTE Blade 20 4/128GB, черный;Диагональ экрана: 6.49Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 16Процессор: Helio P60 (8 ядер), 2.0 ГГц;13490
Смартфон realme C15 3/64GB, синий;Диагональ экрана: 6.52Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;9980
Смартфон Xiaomi Redmi 9C 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;10490
Смартфон ZTE Blade A3 2020 1/32GB, сиреневый;Диагональ экрана: 5.45Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC9832E (4 ядра), 1.3 ГГц;5290
Смартфон Xiaomi Redmi 9C 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;10490
Смартфон ZTE Blade L8 1/32GB, синий;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC7731E (4 ядра), 1.3 ГГц;4480
Смартфон Xiaomi Redmi 9A 2/32GB, синий;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: MediaTek MT8765 (4 ядра), 1.3 ГГц;7700
Смартфон HTC Wildfire E lite 2/16GB, черный;Диагональ экрана: 5.45Оперативная память: 2 ГБВстроенная память: 16 ГБРазрешение основной камеры: 8Процессор: MT6761D (4 ядра), 1.8 ГГц;6590
Смартфон Poco X3 Pro 6/128GB, черный;Диагональ экрана: 6.67Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Беспроводные интерфейсы: Bluetooth, GPS, NFC, Wi-Fi, ИК-порт;21272
Смартфон Xiaomi Redmi 9T 4/128GB, серый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;16990
Смартфон Nokia 2.4 Dual Sim 3/64GB, синий;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio P22 (8 ядер), 2.0 ГГц;9451
Смартфон Xiaomi Mi 11 lite 8/128GB, черный;Диагональ экрана: 6.55Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Snapdragon 720G (8 ядер), 2.3 ГГц;30050
Смартфон Vivo Y31 4/128GB, синий;Диагональ экрана: 6.58Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;14990
Смартфон Poco M3 4/64GB, синий;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;11980
Смартфон Apple iPhone 11 64GB, белый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;47764
Смартфон HTC Wildfire E 2 4/64GB, синий;Диагональ экрана: 6.2Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 16Процессор: Helio P22 (8 ядер), 1.8 ГГц;9671
Смартфон Samsung Galaxy A02s 3/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: Snapdragon 450 (8 ядер), 1.8 ГГц;9860
Смартфон Xiaomi Redmi 9A 2/32GB, серый, темно-серый;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G25 (8 ядер), 2.0 ГГц;7700
Смартфон OPPO A74 4/128GB, синий;Диагональ экрана: 6.43Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;16980
Смартфон BQ 6042L Magic E 2/32GB, темно-синий;Диагональ экрана: 6.09Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: SC9863A (8 ядер), 1.6 ГГц;6490
Смартфон Samsung Galaxy M12 4/64GB, черный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Exynos 850 (8 ядер), 2.0 ГГц;13941
Смартфон Nokia C20 DS 2/32GB, синий;Диагональ экрана: 6.5Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: SC9863A (8 ядер), 1.6 ГГц;6871
Смартфон ZTE Blade V2020 Smart 4/64GB, серебристый;Диагональ экрана: 6.82Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 16Процессор: SC9863A (8 ядер), 1.6 ГГц;12490
Смартфон Xiaomi Redmi 9C 2/32GB, черно-серый;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;8290
Смартфон Samsung Galaxy A12 4/128GB, красный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: MT6765 (8 ядер), 2.3 ГГц;15970
Смартфон Honor 9A 3/64GB, черный;Диагональ экрана: 6.3Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: MT6762R (8 ядер), 2.0 ГГц;10990
Смартфон Apple iPhone 12 Pro 128GB, тихоокеанский синий;Диагональ экрана: 6.1Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;94891
Смартфон Apple iPhone 11 64GB, зеленый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;47764
Смартфон Poco M3 4/64GB, желтый J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12006
Смартфон Xiaomi Redmi Note 10 4/64GB, зеленый;Диагональ экрана: 6.43Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 678 (8 ядер), 2.2 ГГц;17990
Смартфон Xiaomi Redmi 9A 2/32GB, зеленый;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G25 (8 ядер), 2.0 ГГц;7400
Смартфон ZTE Смартфон ZTE Blade 20 Smart 4/128GB, черный;Диагональ экрана: 6.49Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 16Процессор: Helio P60 (8 ядер), 2.0 ГГц;13480
Смартфон Nokia G20 4/128GB, серебристый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio G35 (8 ядер), 2.3 ГГц;13990
Смартфон Poco M3 4/64GB, черный J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12006
Смартфон Xiaomi Redmi 9A 2/32GB, зеленый;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G25 (8 ядер), 2.0 ГГц;7700
Смартфон ZTE Blade A51 2+64 2/64GB, серый;Диагональ экрана: 6.5Оперативная память: 2 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Exynos 9611 (8 ядер), 2.3 ГГц;8490
Смартфон ZTE Blade A5 2/32GB, зеленый;Диагональ экрана: 6.09Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 15Процессор: SC9863A (8 ядер), 1.6 ГГц;7490
Смартфон OPPO A74 4/128GB, черный;Диагональ экрана: 6.43Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;16980
Смартфон ZTE Blade L8 1/32GB, синий;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC7731E (4 ядра), 1.3 ГГц;4490
"Смартфон Apple iPhone X ""Как новый"" 256GB, серый космос";Диагональ экрана: 5.8Оперативная память: 3 ГБВстроенная память: 256 ГБРазрешение основной камеры: 12Процессор: A11 Bionic (6 ядер), 2.1 ГГц;46990
"Смартфон Apple iPhone X ""Как новый"" 256GB, серый космос";Диагональ экрана: 5.8Оперативная память: 3 ГБВстроенная память: 256 ГБРазрешение основной камеры: 12Процессор: A11 Bionic (6 ядер), 2.1 ГГц;46990
Смартфон Apple iPhone 11 128GB, красный;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;52509
Смартфон Xiaomi Redmi 9T 4/64GB, зеленый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;14990
Смартфон Oukitel WP5 Pro 4/64GB, оранжевый, черный;Диагональ экрана: 5.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: Helio A25 (8 ядер), 2.0 ГГц;12790
Смартфон HTC Wildfire E 2/32GB, черный;Диагональ экрана: 5.45Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: SC9863 (8 ядер), 1.6 ГГц;6920
Смартфон Poco M3 4/128GB, желтый J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12895
Смартфон Samsung Galaxy M12 3/32GB, черный;Диагональ экрана: 6.5Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 48Процессор: Exynos 850 (8 ядер), 2.0 ГГц;11980
Смартфон Apple iPhone 12 mini 128GB, фиолетовый;Диагональ экрана: 5.4Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;64206
Смартфон Samsung Galaxy A32 4/64GB, голубой;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 64Процессор: Helio G80 (8 ядер), 2.0 ГГц;17991
Смартфон Samsung Galaxy A51 4/64GB, белый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Exynos 9611 (8 ядер), 2.3 ГГц;21490
Смартфон ZTE Blade A3 2020 1/32GB, красный;Диагональ экрана: 5.45Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC9832E (4 ядра), 1.3 ГГц;5980
Смартфон Honor 10X Lite 4/128GB, серебристый;Диагональ экрана: 6.67Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Kirin 710A (8 ядер), 2.0 ГГц;16990
Смартфон Tecno POVA2 4/128GB, черный;Диагональ экрана: 6.9Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Helio G85 (8 ядер), 2.0 ГГц;14990
Смартфон Honor #9S 2/32GB, черный;Диагональ экрана: 5.45Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: MT6762R (8 ядер), 2.0 ГГц;7890
Смартфон Huawei Y8p 4/128GB, черный;Диагональ экрана: 6.3Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Kirin 710F (8 ядер), 2.2 ГГц;14797
Смартфон Apple iPhone 12 128GB, синий;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;72616
Смартфон Apple iPhone SE 64GB, белый;Диагональ экрана: 4.7Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;38697
Смартфон Nokia 5.4 DS 6/64GB, синий;Диагональ экрана: 6.39Оперативная память: 6 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;15360
Смартфон Apple iPhone 11 128GB, желтый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A13 Bionic (6 ядер), 2.65 ГГц;52509
Смартфон ZTE A51 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Exynos 9611 (8 ядер), 2.3 ГГц;8490
Смартфон ZTE Blade L8 1/32GB, черный;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: SC7731E (4 ядра), 1.3 ГГц;4490
Смартфон ITEL A16 Plus 1/8GB, золотой;Диагональ экрана: 5Оперативная память: 1 ГБВстроенная память: 8 ГБРазрешение основной камеры: 5Беспроводные интерфейсы: Wi-Fi, Bluetooth;3490
Смартфон Poco M3 Pro 6/128GB, черный;Диагональ экрана: 6.53Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Dimensity 700 (8 ядер), 2.2 ГГц;16750
Смартфон Apple iPhone 12 128GB, чёрный;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;72615
Смартфон Samsung Galaxy M12 4/64GB, зеленый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Exynos 850 (8 ядер), 2.0 ГГц;13941
Смартфон Huawei Y8p 4/128GB, зеленый;Диагональ экрана: 6.3Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Kirin 710F (8 ядер), 2.2 ГГц;14790
Смартфон BQ 6630L Magic L 3/32GB, красный;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 32 ГБРазрешение основной камеры: 12Процессор: SC9863A (8 ядер), 1.6 ГГц;7699
Смартфон OPPO A15 2/32GB, черный;Диагональ экрана: 6.52Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;9990
Смартфон Apple iPhone 12 128GB, белый;Диагональ экрана: 6.1Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 12Процессор: A14 Bionic (6 ядер), 2.66 ГГц;72616
Смартфон ZTE Blade L210 1/32GB, синий;Диагональ экрана: 6Оперативная память: 1 ГБВстроенная память: 32 ГБРазрешение основной камеры: 5Процессор: SC7731E (4 ядра), 1.3 ГГц;5280
Смартфон Tecno Spark 6 Go 2/32GB, синий;Диагональ экрана: 6.52Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: MT6761D (4 ядра), 1.8 ГГц;7490
Смартфон Xiaomi Redmi 9T 4/64GB, черный;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;13999
Смартфон Xiaomi Redmi 9 4/64GB Sunset Purple NFC (RU) 4/64GB, фиолетовый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G85 (8 ядер), 2.0 ГГц;11890
Смартфон Vivo V21E 8/128GB, черный;Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Беспроводные интерфейсы: Bluetooth, Wi-Fi, NFCСтандарты связи: LTE, 3G;25990
Смартфон Xiaomi Redmi 9C 3/64GB, синий;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;9803
Смартфон Huawei P40 lite 6/128GB, черный;Диагональ экрана: 6.4Оперативная память: 6 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Kirin 810 (8 ядер), 2.27 ГГц;17400
Смартфон Xiaomi Redmi 9C 3/64GB, черный M2006C3MNG;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;9231
Смартфон Xiaomi Redmi 9A 2/32GB, синий;Диагональ экрана: 6.53Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 13Процессор: Helio G25 (8 ядер), 2.0 ГГц;7584
Смартфон Xiaomi Redmi Note 10 Pro 8/128GB, серый Redmi Note 10 Pro;Диагональ экрана: 6.67Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 108Процессор: Snapdragon 732G (8 ядер), 2.3 ГГц;24352
Смартфон Poco M3 4/128GB, черный J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12896
Смартфон Xiaomi Redmi Note 10 Pro 8/128GB, голубой;Диагональ экрана: 6.67Оперативная память: 8 ГБВстроенная память: 128 ГБРазрешение основной камеры: 108Процессор: Snapdragon 732G (8 ядер), 2.3 ГГц;24352
Смартфон Samsung Galaxy A12 4/64GB, черный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;12870
Смартфон Vivo Y31 4/128GB, синий;Диагональ экрана: 6.58Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;14980
Смартфон Xiaomi Redmi 9C 3/64GB, оранжевый;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio P35 (8 ядер), 2.3 ГГц;9487
Смартфон Samsung Galaxy A32 4/128GB, фиолетовый;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Helio G80 (8 ядер), 2.0 ГГц;19980
Смартфон Samsung Galaxy A52 4/128GB, фиолетовый;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 64Процессор: Snapdragon 720G (8 ядер), 2.3 ГГц;28349
Смартфон Xiaomi Redmi 9T 4/64GB, серый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12790
Смартфон Poco M3 4/128GB, синий J19C;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 128 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;12896
Смартфон realme C21 4/64GB, голубой;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;10480
Смартфон realme C21 4/64GB, черный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;10480
Смартфон Samsung Galaxy A32 4/64GB, фиолетовый;Диагональ экрана: 6.4Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 64Процессор: Helio G80 (8 ядер), 2.0 ГГц;17991
Смартфон Xiaomi Redmi 9C NFC 3/64GB, серый, темно-серый;Диагональ экрана: 6.53Оперативная память: 3 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;9490
Смартфон Honor 10 Lite 4/128GB, голубой;Диагональ экрана: 6.21Оперативная память: 3 ГБВстроенная память: 128 ГБРазрешение основной камеры: 13Процессор: Kirin 710 (8 ядер), 2.2 ГГц;14980
Смартфон realme C11 (2021) 2/32GB, серый;Диагональ экрана: 6.5Оперативная память: 2 ГБВстроенная память: 32 ГБРазрешение основной камеры: 8Процессор: Helio G35 (8 ядер), 2.3 ГГц;7912
Смартфон Xiaomi Redmi 9 4/64GB, серый;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G80 (8 ядер), 2.0 ГГц;11588
Смартфон Poco X3 Pro 8/256GB, синий;Диагональ экрана: 6.67Оперативная память: 8 ГБВстроенная память: 256 ГБРазрешение основной камеры: 48Процессор: Snapdragon 860 (8 ядер), 2.96 ГГц;22990
Смартфон OPPO A53 4/64GB, черный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Snapdragon 460 (8 ядер), 1.8 ГГц;11042
Смартфон Samsung Galaxy A12 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;13090
Смартфон Samsung Galaxy A12 4/64GB, синий;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Helio P35 (8 ядер), 2.3 ГГц;12870
Смартфон Samsung Galaxy A12 4/64GB, красный;Диагональ экрана: 6.5Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 8Процессор: Helio P35 (8 ядер), 2.3 ГГц;12870
Смартфон realme C15 4/64GB, серебристый;Диагональ экрана: 6.52Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 13Процессор: Helio G35 (8 ядер), 2.3 ГГц;9980
Смартфон Poco M3 4/64GB, черный;Диагональ экрана: 6.53Оперативная память: 4 ГБВстроенная память: 64 ГБРазрешение основной камеры: 48Процессор: Snapdragon 662 (8 ядер), 2.0 ГГц;11990
